employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,Key
84.9,75.6,3288.0,3200.0,3434.0,3375.0,3200.0,3700.0,1721
,,,,,,,,1722
82.7,74.9,3422.0,3300.0,3579.0,3450.0,3100.0,4000.0,1723
,,,,,,,,1724
88.5,54.0,2862.0,2800.0,2909.0,2800.0,2500.0,3200.0,1725
84.6,67.7,3119.0,3300.0,3147.0,3300.0,2750.0,3500.0,1726
92.6,62.2,3134.0,3000.0,3184.0,3000.0,2775.0,3500.0,1727
84.7,75.5,3286.0,3200.0,3379.0,3240.0,3000.0,3720.0,1728
77.8,50.8,3042.0,3000.0,3149.0,3000.0,2800.0,3300.0,1729
86.0,68.4,3206.0,3100.0,3265.0,3200.0,3000.0,3600.0,1730
80.0,60.0,3042.0,3000.0,3117.0,3100.0,2600.0,3500.0,1731
,,,,,,,,1732
78.9,59.2,3107.0,3107.0,3151.0,3200.0,2890.0,3500.0,1733
74.1,66.7,3353.0,3300.0,3479.0,3395.0,3160.0,3750.0,1734
77.6,62.1,3263.0,3200.0,3309.0,3228.0,2970.0,3500.0,1735
92.0,80.0,2722.0,2928.0,2792.0,2950.0,2500.0,3035.0,1736
80.4,62.6,3177.0,3100.0,3255.0,3200.0,3000.0,3500.0,1737
70.1,51.1,3035.0,3000.0,3173.0,3100.0,2800.0,3488.0,1738
89.7,79.5,3517.0,3400.0,3580.0,3500.0,3100.0,3800.0,1739
89.8,83.1,3504.0,3290.0,3625.0,3400.0,3013.0,3775.0,1740
81.6,61.8,3367.0,3300.0,3490.0,3300.0,3000.0,3819.0,1741
81.1,48.6,3372.0,3285.0,3486.0,3450.0,2800.0,4000.0,1742
100.0,100.0,3489.0,3600.0,3589.0,3600.0,3500.0,3800.0,1743
100.0,100.0,3610.0,3603.0,3701.0,3701.0,3500.0,3958.0,1744
85.8,61.9,3005.0,3000.0,3107.0,3000.0,2700.0,3300.0,1745
88.2,66.7,3309.0,3300.0,3391.0,3360.0,3000.0,3600.0,1746
88.3,74.7,3365.0,3300.0,3443.0,3300.0,3000.0,3750.0,1747
100.0,100.0,4124.0,4050.0,4143.0,4050.0,4000.0,4400.0,1748
90.6,81.3,3215.0,3200.0,3367.0,3300.0,3000.0,3700.0,1749
87.8,81.3,3550.0,3500.0,3727.0,3600.0,3300.0,4000.0,1750
95.5,90.9,3361.0,3300.0,3427.0,3300.0,3135.0,3700.0,1751
89.4,86.5,3529.0,3500.0,3641.0,3600.0,3300.0,3900.0,1752
76.5,64.7,3783.0,3600.0,3827.0,3675.0,3440.0,4200.0,1753
86.3,71.2,3425.0,3100.0,3546.0,3350.0,3000.0,3800.0,1754
93.3,89.9,3905.0,3725.0,4035.0,3875.0,3450.0,4200.0,1755
94.0,86.0,3269.0,3200.0,3570.0,3388.0,3200.0,3950.0,1756
87.3,82.3,3537.0,3400.0,3657.0,3450.0,3100.0,4000.0,1757
95.8,92.3,4958.0,5000.0,5121.0,5000.0,4500.0,5600.0,1758
,,,,,,,,1759
82.1,50.0,3186.0,3075.0,3187.0,3085.0,2800.0,3200.0,1760
76.9,54.5,3053.0,3000.0,3214.0,3082.0,2800.0,3400.0,1761
85.9,69.3,3340.0,3200.0,3435.0,3300.0,3000.0,3700.0,1762
,,,,,,,,1763
99.1,94.5,3473.0,3500.0,3616.0,3600.0,3500.0,3800.0,1764
94.9,87.3,3770.0,3400.0,4031.0,3500.0,3000.0,4333.0,1765
98.2,93.6,4272.0,3725.0,4388.0,3800.0,3450.0,4782.0,1766
97.2,94.4,3396.0,3000.0,3473.0,3025.0,3000.0,3600.0,1767
100.0,100.0,3689.0,3100.0,3744.0,3125.0,3000.0,4023.0,1768
,,,,,,,,1769
,,,,,,,,1770
93.5,89.4,4510.0,4200.0,4628.0,4285.0,3656.0,5000.0,1771
,,,,,,,,1772
,,,,,,,,1773
94.5,91.8,4061.0,4000.0,4192.0,4000.0,3550.0,4592.0,1774
97.6,97.6,4114.0,3810.0,4203.0,4000.0,3500.0,4766.0,1775
91.3,86.4,4037.0,4000.0,4079.0,4000.0,3780.0,4300.0,1776
93.3,60.0,3034.0,2890.0,3079.0,2920.0,2600.0,3200.0,1777
90.8,81.7,3105.0,3000.0,3162.0,3000.0,2900.0,3300.0,1778
93.8,88.7,3090.0,3000.0,3168.0,3000.0,2800.0,3300.0,1779
100.0,100.0,4367.0,4500.0,4882.0,5000.0,4500.0,5305.0,1780
97.4,97.4,3165.0,3200.0,3328.0,3400.0,3200.0,3450.0,1781
91.8,89.8,3280.0,3300.0,3462.0,3500.0,3300.0,3650.0,1782
73.3,26.7,2298.0,2025.0,2500.0,2225.0,2050.0,2950.0,1783
93.5,76.6,3812.0,3500.0,3956.0,3500.0,3075.0,4000.0,1784
91.7,75.0,4362.0,4083.0,4362.0,4083.0,3600.0,4875.0,1785
89.4,84.7,4010.0,3600.0,4131.0,3900.0,3588.0,4500.0,1786
88.7,62.3,3297.0,3200.0,3419.0,3300.0,3000.0,3600.0,1787
98.0,96.6,3569.0,3000.0,3646.0,3000.0,2920.0,3600.0,1788
97.8,97.8,4037.0,3200.0,4089.0,3200.0,3000.0,4645.0,1789
93.3,85.7,3862.0,3475.0,3995.0,3500.0,3050.0,4362.0,1790
95.8,92.0,4364.0,3880.0,4504.0,4000.0,3300.0,5000.0,1791
91.3,82.6,4013.0,3600.0,4143.0,3700.0,3300.0,4583.0,1792
93.2,90.5,4591.0,4000.0,4737.0,4100.0,3600.0,5113.0,1793
95.1,91.3,3922.0,3905.0,4014.0,4000.0,3550.0,4500.0,1794
96.1,94.1,4211.0,4334.0,4305.0,4334.0,4000.0,4750.0,1795
91.3,78.0,3344.0,3250.0,3493.0,3300.0,3000.0,3750.0,1796
87.9,81.8,3810.0,3600.0,3938.0,3630.0,3300.0,4000.0,1797
97.6,94.0,4778.0,4500.0,4941.0,5000.0,4000.0,5840.0,1798
97.9,97.9,5163.0,5450.0,5287.0,5600.0,4200.0,6000.0,1799
96.2,92.3,3040.0,3000.0,3067.0,3000.0,2800.0,3200.0,1800
88.5,69.2,2859.0,2825.0,2876.0,2875.0,2700.0,3000.0,1801
100.0,100.0,3232.0,3250.0,3291.0,3250.0,2900.0,3600.0,1802
96.9,90.6,3898.0,3800.0,3904.0,3800.0,3558.0,4140.0,1803
90.7,68.5,2819.0,2600.0,2949.0,2700.0,2500.0,3200.0,1804
92.3,87.2,2818.0,2700.0,2841.0,2700.0,2500.0,3000.0,1805
77.3,62.1,3061.0,3100.0,3290.0,3255.0,2975.0,3600.0,1806
94.4,88.9,3191.0,3200.0,3269.0,3200.0,3000.0,3450.0,1807
96.2,88.5,3461.0,3300.0,3541.0,3500.0,3000.0,4000.0,1808
90.5,85.7,3063.0,3000.0,3145.0,3000.0,2800.0,3350.0,1809
95.5,95.5,3451.0,3300.0,3537.0,3300.0,3200.0,3500.0,1810
100.0,86.7,3792.0,3300.0,3866.0,3300.0,3300.0,3950.0,1811
97.7,79.1,2784.0,2600.0,2980.0,2700.0,2475.0,3200.0,1812
84.5,74.1,3061.0,3000.0,3301.0,3200.0,3000.0,3375.0,1813
82.8,82.8,3504.0,3175.0,3591.0,3400.0,3000.0,4000.0,1814
87.9,54.5,2357.0,2300.0,2598.0,2300.0,2200.0,3259.0,1815
,,,,,,,,1816
100.0,97.1,3217.0,3250.0,3258.0,3300.0,3020.0,3450.0,1817
100.0,96.8,3483.0,3350.0,3489.0,3400.0,3300.0,3500.0,1818
,,,,,,,,1819
81.3,65.6,3367.0,3100.0,3481.0,3200.0,2950.0,3700.0,1820
80.0,52.5,3207.0,3125.0,3280.0,3125.0,2625.0,3650.0,1821
96.6,87.9,3608.0,3100.0,3670.0,3200.0,3000.0,3700.0,1822
94.6,86.5,3412.0,3050.0,3595.0,3400.0,3000.0,4000.0,1823
95.8,85.9,3633.0,3600.0,3724.0,3600.0,3300.0,4200.0,1824
98.2,96.5,3507.0,3400.0,3741.0,3650.0,3600.0,3900.0,1825
86.4,69.5,3759.0,3800.0,3825.0,3800.0,3050.0,4160.0,1826
96.4,92.9,2883.0,2900.0,2890.0,2900.0,2800.0,3000.0,1827
94.1,92.1,3073.0,3050.0,3113.0,3088.0,2975.0,3250.0,1828
94.7,84.2,2713.0,2700.0,2829.0,2800.0,2500.0,3100.0,1829
89.9,87.3,3594.0,3600.0,3638.0,3600.0,3450.0,3800.0,1830
100.0,100.0,4146.0,4000.0,4175.0,4023.0,3600.0,4900.0,1831
91.7,85.4,3856.0,3800.0,3956.0,3850.0,3600.0,4210.0,1832
,,,,,,,,1833
94.6,92.2,3214.0,3000.0,3245.0,3000.0,3000.0,3200.0,1834
99.2,97.7,4391.0,4000.0,4456.0,4000.0,3600.0,4633.0,1835
92.6,84.3,3646.0,3500.0,3776.0,3500.0,3200.0,4000.0,1836
100.0,100.0,4536.0,4450.0,4572.0,4575.0,4200.0,4900.0,1837
95.3,88.4,3710.0,3625.0,3873.0,3800.0,3365.0,4280.0,1838
,,,,,,,,1839
77.5,66.2,3457.0,3500.0,3660.0,3500.0,3200.0,4000.0,1840
,,,,,,,,1841
91.6,86.0,3461.0,3500.0,3782.0,3600.0,3300.0,4200.0,1842
,,,,,,,,1843
96.5,96.5,3521.0,3400.0,3597.0,3500.0,3200.0,3816.0,1844
95.8,95.8,3749.0,3700.0,3865.0,3775.0,3400.0,4200.0,1845
,,,,,,,,1846
94.4,93.0,3970.0,3800.0,4062.0,4000.0,3500.0,4500.0,1847
92.7,91.0,3625.0,3500.0,3772.0,3600.0,3323.0,4000.0,1848
92.1,81.6,3388.0,3360.0,3485.0,3400.0,3000.0,3500.0,1849
,,,,,,,,1850
93.2,89.0,3724.0,3725.0,3800.0,3750.0,3500.0,4140.0,1851
93.3,90.0,3351.0,3300.0,3409.0,3350.0,3000.0,3640.0,1852
86.5,81.9,3457.0,3400.0,3650.0,3500.0,3200.0,4000.0,1853
85.6,81.1,3448.0,3500.0,3653.0,3500.0,3200.0,4000.0,1854
85.7,53.8,2930.0,2800.0,2986.0,3000.0,2600.0,3300.0,1855
86.4,76.3,3149.0,3150.0,3260.0,3500.0,3000.0,3518.0,1856
95.0,84.2,3085.0,3000.0,3166.0,3000.0,2750.0,3500.0,1857
90.1,84.0,3604.0,3500.0,3755.0,3536.0,3200.0,3959.0,1858
81.6,59.2,3051.0,3000.0,3124.0,3000.0,2600.0,3500.0,1859
74.4,56.4,3593.0,3500.0,3719.0,3500.0,3260.0,4150.0,1860
79.2,45.8,3074.0,3200.0,3091.0,3200.0,2900.0,3500.0,1861
80.0,76.0,3031.0,3000.0,3126.0,3000.0,2550.0,3500.0,1862
90.1,78.0,3316.0,3300.0,3355.0,3370.0,3000.0,3684.0,1863
80.6,71.0,3501.0,3350.0,3619.0,3350.0,3050.0,4018.0,1864
80.2,60.4,3275.0,3175.0,3374.0,3220.0,3000.0,3841.0,1865
80.1,67.0,3232.0,3200.0,3319.0,3250.0,3035.0,3650.0,1866
,,,,,,,,1867
90.9,81.8,2941.0,3000.0,2953.0,3000.0,2700.0,3100.0,1868
77.6,63.9,3205.0,3167.0,3427.0,3200.0,3000.0,3725.0,1869
76.2,57.1,3347.0,3440.0,3389.0,3440.0,3150.0,3900.0,1870
87.1,75.9,3661.0,3600.0,3744.0,3650.0,3360.0,4000.0,1871
96.3,83.3,3481.0,3500.0,3569.0,3600.0,3200.0,4000.0,1872
80.2,74.1,3468.0,3300.0,3576.0,3400.0,3025.0,3800.0,1873
100.0,99.2,3618.0,3750.0,3751.0,3800.0,3600.0,3806.0,1874
100.0,100.0,3600.0,3800.0,3738.0,3800.0,3600.0,4000.0,1875
87.0,61.1,3172.0,3200.0,3382.0,3300.0,3000.0,3600.0,1876
,,,,,,,,1877
83.7,56.6,3169.0,3070.0,3322.0,3200.0,2800.0,3600.0,1878
87.5,60.8,3290.0,3300.0,3377.0,3300.0,3000.0,3600.0,1879
98.7,97.5,2858.0,2850.0,2879.0,3000.0,2700.0,3000.0,1880
88.2,74.5,3459.0,3400.0,3526.0,3400.0,3200.0,3800.0,1881
100.0,100.0,4148.0,4050.0,4228.0,4050.0,4000.0,4450.0,1882
79.4,69.8,3357.0,3300.0,3444.0,3389.0,3280.0,3650.0,1883
89.9,84.1,3768.0,3700.0,4050.0,4000.0,3500.0,4300.0,1884
91.8,89.8,3520.0,3500.0,3627.0,3500.0,3300.0,3900.0,1885
91.0,83.4,3712.0,3600.0,3982.0,3700.0,3400.0,4546.0,1886
,,,,,,,,1887
88.9,74.6,3411.0,3300.0,3518.0,3400.0,3000.0,3868.0,1888
91.5,87.8,3889.0,3800.0,4051.0,3895.0,3600.0,4500.0,1889
88.6,86.4,3550.0,3600.0,3794.0,3600.0,3500.0,4305.0,1890
92.8,86.9,3684.0,3500.0,3877.0,3700.0,3300.0,4100.0,1891
97.3,92.6,5070.0,5000.0,5263.0,5500.0,4500.0,5840.0,1892
81.6,47.2,3146.0,3000.0,3289.0,3100.0,2900.0,3850.0,1893
87.3,72.8,3371.0,3300.0,3460.0,3400.0,3000.0,3725.0,1894
,,,,,,,,1895
96.6,93.2,3549.0,3500.0,3723.0,3650.0,3500.0,3900.0,1896
95.7,84.8,3633.0,3150.0,3732.0,3225.0,3000.0,3750.0,1897
96.6,90.9,4286.0,3800.0,4424.0,3895.0,3300.0,4748.0,1898
95.2,95.2,3209.0,3000.0,3522.0,3020.0,2700.0,3500.0,1899
97.6,95.3,3643.0,3100.0,3683.0,3200.0,3000.0,4000.0,1900
,,,,,,,,1901
,,,,,,,,1902
96.9,91.8,4577.0,4280.0,4658.0,4320.0,3900.0,5000.0,1903
,,,,,,,,1904
,,,,,,,,1905
98.4,95.3,4338.0,4375.0,4472.0,4458.0,4000.0,5000.0,1906
93.5,93.5,4432.0,4400.0,4499.0,4500.0,4000.0,5000.0,1907
,,,,,,,,1908
87.0,69.6,3309.0,3200.0,3371.0,3250.0,3000.0,3800.0,1909
89.0,84.6,3189.0,3040.0,3237.0,3060.0,3000.0,3300.0,1910
91.7,85.1,3295.0,3300.0,3372.0,3300.0,3000.0,3600.0,1911
,,,,,,,,1912
94.6,94.6,3230.0,3250.0,3469.0,3450.0,3300.0,3500.0,1913
98.0,98.0,3306.0,3350.0,3546.0,3550.0,3400.0,3750.0,1914
81.0,23.8,2000.0,1750.0,2100.0,1800.0,1500.0,2700.0,1915
90.5,81.1,4283.0,3600.0,4381.0,3630.0,3275.0,4642.0,1916
89.5,78.9,5017.0,4800.0,5136.0,4800.0,3600.0,6435.0,1917
88.6,84.3,4105.0,3800.0,4188.0,3975.0,3500.0,4900.0,1918
84.2,55.3,3371.0,3414.0,3385.0,3414.0,3000.0,3600.0,1919
86.7,86.7,3277.0,3300.0,3324.0,3300.0,3196.0,3500.0,1920
91.2,52.9,2854.0,2800.0,2861.0,2800.0,2600.0,3000.0,1921
94.7,89.5,3570.0,3600.0,3576.0,3600.0,3300.0,4000.0,1922
96.8,96.8,4031.0,4000.0,4088.0,4016.0,3830.0,4200.0,1923
84.6,76.9,3193.0,3100.0,3451.0,3300.0,3000.0,3600.0,1924
90.5,65.7,4242.0,3800.0,4370.0,3890.0,3475.0,5000.0,1925
94.5,81.8,3382.0,3300.0,3438.0,3343.0,3050.0,3500.0,1926
97.1,94.3,3374.0,3250.0,3439.0,3250.0,3000.0,3600.0,1927
93.5,82.3,3343.0,3200.0,3484.0,3253.0,3100.0,3600.0,1928
100.0,100.0,3368.0,3300.0,3479.0,3400.0,3300.0,3800.0,1929
92.3,84.6,3245.0,3100.0,3545.0,3510.0,3100.0,3850.0,1930
90.4,69.2,2837.0,2800.0,2895.0,2900.0,2625.0,3200.0,1931
96.3,91.5,3188.0,3050.0,3216.0,3075.0,3000.0,3250.0,1932
100.0,100.0,4111.0,4000.0,4116.0,4045.0,4000.0,4400.0,1933
95.7,95.7,3838.0,4000.0,3914.0,4000.0,3600.0,4300.0,1934
98.3,96.6,3618.0,3456.0,3688.0,3550.0,3400.0,3800.0,1935
92.1,81.6,2898.0,2800.0,2991.0,2825.0,2600.0,3175.0,1936
95.3,90.7,3260.0,3350.0,3536.0,3500.0,3350.0,3800.0,1937
95.8,87.5,3476.0,3300.0,3571.0,3350.0,3300.0,3800.0,1938
96.6,96.6,3409.0,3450.0,3431.0,3460.0,3300.0,3610.0,1939
100.0,100.0,3258.0,3300.0,3276.0,3300.0,3000.0,3600.0,1940
,,,,,,,,1941
83.7,75.5,3048.0,3000.0,3298.0,3200.0,3000.0,3550.0,1942
83.3,69.4,3506.0,3500.0,3609.0,3500.0,3300.0,4000.0,1943
86.5,64.9,2643.0,2530.0,2929.0,2663.0,2415.0,3300.0,1944
84.9,54.7,2818.0,2850.0,3055.0,2950.0,2550.0,3000.0,1945
92.3,76.9,2710.0,2700.0,2796.0,2775.0,2500.0,3000.0,1946
78.0,70.7,3440.0,3200.0,3454.0,3200.0,3000.0,3500.0,1947
82.4,61.8,3412.0,3300.0,3451.0,3380.0,3025.0,3875.0,1948
94.3,90.6,3587.0,3400.0,3718.0,3500.0,3100.0,4000.0,1949
93.7,87.3,3633.0,3500.0,3812.0,3600.0,3275.0,4298.0,1950
94.7,89.3,3926.0,3929.0,3996.0,4000.0,3500.0,4225.0,1951
91.9,74.2,3645.0,3500.0,3726.0,3729.0,3260.0,4100.0,1952
100.0,98.2,2897.0,2925.0,2911.0,2925.0,2800.0,3100.0,1953
96.4,92.3,3576.0,3000.0,3607.0,3000.0,3000.0,3650.0,1954
96.3,95.1,4396.0,3450.0,4439.0,3550.0,3013.0,4773.0,1955
91.6,86.5,4017.0,3600.0,4133.0,3700.0,3250.0,4500.0,1956
97.4,95.6,4433.0,4000.0,4544.0,4000.0,3500.0,4800.0,1957
91.1,85.6,4017.0,3500.0,4140.0,3700.0,3200.0,4600.0,1958
93.4,89.5,4599.0,4000.0,4721.0,4000.0,3500.0,5200.0,1959
93.6,89.5,4058.0,4000.0,4160.0,4000.0,3600.0,4600.0,1960
100.0,97.2,4584.0,4650.0,4659.0,4685.0,4200.0,5000.0,1961
85.6,74.4,3336.0,3200.0,3409.0,3210.0,3000.0,3710.0,1962
84.2,78.9,3818.0,3550.0,3880.0,3600.0,3200.0,4100.0,1963
92.7,90.8,4704.0,4500.0,4856.0,4500.0,4050.0,5600.0,1964
94.4,92.6,4986.0,4750.0,5256.0,5513.0,4500.0,6000.0,1965
88.0,84.0,3364.0,3400.0,3393.0,3400.0,3200.0,3500.0,1966
94.0,84.0,2925.0,3000.0,3023.0,3000.0,2650.0,3245.0,1967
94.7,86.3,3773.0,3700.0,3826.0,3700.0,3500.0,4000.0,1968
97.3,93.3,4448.0,4300.0,4544.0,4400.0,4000.0,5000.0,1969
90.0,90.0,3798.0,3800.0,3893.0,3800.0,3600.0,4000.0,1970
95.1,88.5,3848.0,3900.0,3945.0,4000.0,3600.0,4215.0,1971
97.5,94.0,3220.0,3000.0,3254.0,3000.0,3000.0,3200.0,1972
97.9,95.2,4284.0,4000.0,4359.0,4000.0,3200.0,4600.0,1973
93.8,83.1,3707.0,3500.0,3797.0,3600.0,3200.0,4000.0,1974
94.4,83.3,4479.0,4833.0,4562.0,4833.0,3600.0,5000.0,1975
87.5,80.7,3816.0,3700.0,3939.0,3800.0,3500.0,4600.0,1976
,,,,,,,,1977
81.3,64.1,3445.0,3400.0,3548.0,3500.0,3200.0,3700.0,1978
,,,,,,,,1979
88.6,78.1,3681.0,3600.0,3921.0,3800.0,3500.0,4300.0,1980
,,,,,,,,1981
94.9,90.6,3525.0,3400.0,3582.0,3500.0,3300.0,3900.0,1982
,,,,,,,,1983
94.6,94.6,3994.0,4000.0,4074.0,4000.0,3600.0,4500.0,1984
97.4,95.9,4270.0,4050.0,4309.0,4200.0,3800.0,4900.0,1985
92.6,87.1,3769.0,3700.0,3884.0,3700.0,3500.0,4000.0,1986
83.9,77.4,3574.0,3500.0,3596.0,3510.0,3400.0,3800.0,1987
,,,,,,,,1988
90.7,85.3,3934.0,3970.0,4006.0,4000.0,3600.0,4350.0,1989
98.3,93.2,3512.0,3400.0,3669.0,3500.0,3300.0,3700.0,1990
82.0,76.0,3601.0,3500.0,3817.0,3600.0,3300.0,4175.0,1991
,,,,,,,,1992
84.5,82.1,3608.0,3500.0,3728.0,3600.0,3380.0,4005.0,1993
,,,,,,,,1994
83.6,50.9,3031.0,3000.0,3068.0,3000.0,2800.0,3500.0,1995
90.1,79.0,3158.0,3150.0,3260.0,3210.0,2980.0,3500.0,1996
90.4,69.4,3220.0,3200.0,3264.0,3200.0,2800.0,3500.0,1997
88.2,79.8,3385.0,3300.0,3453.0,3400.0,3050.0,3600.0,1998
83.8,64.9,2987.0,3000.0,2997.0,3000.0,2565.0,3500.0,1999
73.0,56.8,3449.0,3500.0,3498.0,3500.0,3200.0,3800.0,2000
81.7,65.0,3265.0,3160.0,3365.0,3200.0,3000.0,3740.0,2001
82.6,69.6,3288.0,3300.0,3369.0,3500.0,3300.0,3584.0,2002
89.2,73.1,3463.0,3350.0,3506.0,3400.0,3100.0,3800.0,2003
90.2,87.8,3756.0,3691.0,3868.0,3850.0,3500.0,4345.0,2004
86.9,70.5,3305.0,3200.0,3441.0,3300.0,3040.0,3600.0,2005
81.6,66.3,3315.0,3300.0,3450.0,3300.0,3100.0,3600.0,2006
95.2,85.7,2964.0,3000.0,2979.0,3000.0,2780.0,3200.0,2007
80.9,66.2,3246.0,3200.0,3338.0,3400.0,3000.0,3600.0,2008
87.5,79.2,3401.0,3500.0,3416.0,3500.0,3200.0,3500.0,2009
91.2,79.6,3741.0,3549.0,3848.0,3599.0,3215.0,4070.0,2010
93.5,84.8,3838.0,3570.0,3996.0,3700.0,3400.0,4167.0,2011
90.0,78.6,3782.0,3500.0,3849.0,3500.0,3300.0,4200.0,2012
87.0,55.6,3289.0,3200.0,3438.0,3350.0,3000.0,3660.0,2013
100.0,100.0,3629.0,3800.0,3710.0,3800.0,3600.0,3806.0,2014
100.0,100.0,3719.0,3800.0,3758.0,3800.0,3660.0,3840.0,2015
100.0,100.0,4932.0,4700.0,5661.0,5700.0,5200.0,6092.0,2016
84.9,64.5,3225.0,3000.0,3456.0,3200.0,2800.0,3700.0,2017
92.7,68.2,3421.0,3500.0,3537.0,3500.0,3250.0,3800.0,2018
88.0,75.9,3590.0,3500.0,3674.0,3500.0,3212.0,3850.0,2019
100.0,97.3,4057.0,4200.0,4068.0,4200.0,4000.0,4500.0,2020
80.4,68.6,3480.0,3500.0,3535.0,3500.0,3200.0,3800.0,2021
92.4,86.7,3802.0,3700.0,3959.0,3950.0,3500.0,4300.0,2022
95.0,93.0,3685.0,3500.0,3746.0,3600.0,3400.0,4025.0,2023
89.6,85.2,3957.0,3800.0,4101.0,4000.0,3600.0,4600.0,2024
84.6,84.6,4115.0,3500.0,4285.0,3750.0,3400.0,5200.0,2025
89.5,80.7,3473.0,3400.0,3569.0,3400.0,3200.0,3900.0,2026
97.6,96.5,4303.0,3850.0,4451.0,4000.0,3500.0,4600.0,2027
78.6,76.2,3796.0,3700.0,4086.0,4000.0,3700.0,4600.0,2028
88.6,86.7,3745.0,3500.0,3847.0,3700.0,3400.0,4300.0,2029
95.7,93.0,5068.0,5000.0,5160.0,5400.0,4500.0,5800.0,2030
84.0,59.3,3181.0,3000.0,3320.0,3100.0,2900.0,3600.0,2031
88.5,72.3,3510.0,3355.0,3605.0,3500.0,3100.0,3800.0,2032
,,,,,,,,2033
100.0,95.5,3648.0,3600.0,3840.0,3750.0,3500.0,4000.0,2034
100.0,82.6,4799.0,4000.0,4925.0,4000.0,3400.0,5500.0,2035
95.5,91.0,4451.0,4000.0,4593.0,4150.0,3500.0,5000.0,2036
93.8,93.8,3897.0,3000.0,4005.0,3000.0,3000.0,3800.0,2037
97.8,97.8,4008.0,3500.0,4093.0,3600.0,3000.0,4500.0,2038
92.8,90.6,5477.0,5000.0,5571.0,5000.0,4205.0,5585.0,2039
,,,,,,,,2040
,,,,,,,,2041
95.9,95.9,4210.0,4000.0,4330.0,4228.0,4000.0,4685.0,2042
100.0,100.0,4811.0,5000.0,4881.0,5000.0,4050.0,5200.0,2043
100.0,96.0,4156.0,4010.0,4199.0,4100.0,3800.0,4500.0,2044
86.2,48.3,3142.0,3200.0,3245.0,3300.0,3000.0,3500.0,2045
88.3,80.6,3189.0,3100.0,3243.0,3155.0,3000.0,3480.0,2046
95.3,89.6,3431.0,3400.0,3494.0,3400.0,3100.0,3650.0,2047
99.5,99.5,4607.0,4600.0,5218.0,5237.0,4950.0,5657.0,2048
93.5,89.1,3123.0,3250.0,3314.0,3358.0,3200.0,3450.0,2049
98.8,97.5,3389.0,3450.0,3612.0,3650.0,3515.0,3750.0,2050
82.6,39.1,3531.0,3500.0,3575.0,3500.0,2875.0,3900.0,2051
96.0,77.0,4066.0,3600.0,4197.0,3684.0,3400.0,4567.0,2052
94.7,89.5,6962.0,5000.0,7139.0,5000.0,4150.0,9967.0,2053
92.9,91.7,4653.0,4000.0,4732.0,4000.0,3750.0,4900.0,2054
88.4,67.4,3329.0,3300.0,3332.0,3325.0,3000.0,3600.0,2055
83.3,79.2,3122.0,3120.0,3167.0,3220.0,3000.0,3500.0,2056
81.3,50.0,3036.0,3150.0,3051.0,3150.0,2750.0,3275.0,2057
91.3,87.0,3760.0,3800.0,3791.0,3800.0,3550.0,4000.0,2058
100.0,94.9,4447.0,4400.0,4474.0,4400.0,4000.0,5200.0,2059
93.7,89.2,3181.0,3100.0,3239.0,3100.0,3000.0,3250.0,2060
97.5,95.0,4171.0,4000.0,4319.0,4100.0,3900.0,5000.0,2061
100.0,97.4,4090.0,4034.0,4188.0,4190.0,3600.0,4550.0,2062
92.2,90.6,3237.0,3162.0,3748.0,3660.0,3500.0,4044.0,2063
92.5,92.5,3433.0,3360.0,3484.0,3500.0,3200.0,3700.0,2064
93.8,90.6,3856.0,3800.0,3976.0,3842.0,3700.0,4210.0,2065
100.0,97.0,3777.0,3750.0,3811.0,3750.0,3500.0,4000.0,2066
89.1,74.6,2972.0,2800.0,3102.0,3000.0,2800.0,3270.0,2067
95.2,90.5,3931.0,3921.0,4024.0,3975.0,3500.0,4470.0,2068
93.0,88.4,2962.0,2975.0,2978.0,2975.0,2750.0,3250.0,2069
82.2,73.3,3217.0,3200.0,3463.0,3500.0,3200.0,3600.0,2070
91.3,82.6,3489.0,3400.0,3542.0,3500.0,3250.0,3600.0,2071
100.0,100.0,3318.0,3300.0,3393.0,3300.0,3200.0,3521.0,2072
80.0,66.7,3227.0,3100.0,3269.0,3100.0,3050.0,3500.0,2073
,,,,,,,,2074
,,,,,,,,2075
,,,,,,,,2076
100.0,100.0,3429.0,3400.0,3466.0,3425.0,3308.0,3650.0,2077
98.3,98.3,3479.0,3400.0,3498.0,3400.0,3400.0,3620.0,2078
,,,,,,,,2079
100.0,95.8,3522.0,3500.0,3772.0,3800.0,3450.0,4085.0,2080
81.8,77.3,3213.0,3100.0,3471.0,3300.0,3110.0,3600.0,2081
,,,,,,,,2082
81.0,61.9,2532.0,2350.0,2852.0,2625.0,2200.0,3350.0,2083
78.7,55.3,2724.0,2800.0,2832.0,2800.0,2450.0,3000.0,2084
87.1,80.6,2692.0,2700.0,2760.0,2700.0,2400.0,3000.0,2085
77.1,64.6,3500.0,3500.0,3597.0,3500.0,3200.0,4000.0,2086
82.4,67.6,3863.0,3550.0,3993.0,3700.0,3400.0,4600.0,2087
97.0,93.9,3569.0,3500.0,3722.0,3500.0,3300.0,3800.0,2088
93.2,83.1,3764.0,3600.0,3793.0,3600.0,3300.0,4000.0,2089
92.3,89.2,4294.0,4000.0,4366.0,4200.0,3700.0,5100.0,2090
